"","ID Monitoreo","Fecha","Personal","Código","Código control","Tratamiento","Agua inicial","Altura","Crecimiento","Tasa de crecimiento","Tasa de crecimiento acumulada","Herviboría","Estado","Nuevas hojas","Flores","Frutos","Diámetro","Zona","Familia","Genero","Especie","Nombre común","Isla","Sitio específico","Latitud","Longitud","Sustrato","Altitud","Proyecto","Subproyecto","DAP","PlantingDate","cc","age"
"365",NA,2023-02-02,"Paúl Mayorga",11159,11179,"Waterboxx®_Hidrogel",NA,510,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Rancho El Manzanillo",-0.696547,-90.400861,"Rocoso-arcilloso",170.57,"Restauración ecológica","Restauración rural",8.59434683,2019-08-22,11.2810051192159,3.45205479452055
"366",NA,2023-02-02,"Paúl Mayorga",11173,11151,"Cocoon_Hidrogel",NA,330,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Rancho El Manzanillo",-0.697318,-90.401318,"Rocoso-arcilloso",165.74,"Restauración ecológica","Restauración rural",4.456327986,2019-08-22,2.00468413605578,3.45205479452055
"367",NA,2023-02-02,"Paúl Mayorga",11176,11179,"Cocoon_Hidrogel",NA,260,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Rancho El Manzanillo",-0.697384,-90.401375,"Rocoso-arcilloso",167.02,"Restauración ecológica","Restauración rural",5.411255411,2019-08-29,4.14537359250103,3.43287671232877
"368",NA,2023-02-03,"Paúl Mayorga",14358,0,"Control",NA,485,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703206,-90.354732,"Humífero-rocoso",175.86,"Restauración ecológica","Restauración rural",7.07479079,2021-09-23,7.8745707576667,1.36438356164384
"369",NA,2023-02-03,"Paúl Mayorga",14350,14304,"Waterboxx®",NA,568,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703548,-90.354696,"Humífero-rocoso",176.82,"Restauración ecológica","Restauración rural",8.688169071,2021-09-23,11.4913292515328,1.36438356164384
"370",NA,2023-02-03,"Paúl Mayorga",14363,14331,"Hidrogel",NA,422,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.70304,-90.354754,"Humífero-rocoso",177.56,"Restauración ecológica","Restauración rural",7.792093384,2021-09-23,9.48256950171432,1.36438356164384
"371",NA,2023-02-03,"Paúl Mayorga",14297,14299,"Waterboxx®",NA,394,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702971,-90.356027,"Humífero-rocoso",177.1,"Restauración ecológica","Restauración rural",5.092946269,2021-09-23,3.43181043960537,1.36438356164384
"372",NA,2023-02-03,"Paúl Mayorga",14299,0,"Control",NA,555,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703212,-90.355892,"Humífero-rocoso",169.85,"Restauración ecológica","Restauración rural",4.774637128,2021-09-23,2.71824728895144,1.36438356164384
"373",NA,2023-02-03,"Paúl Mayorga",14300,14304,"Waterboxx®",NA,454,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703289,-90.355922,"Humífero-rocoso",168.38,"Restauración ecológica","Restauración rural",8.276037688,2021-09-23,10.5674419663202,1.36438356164384
"374",NA,2023-02-03,"Paúl Mayorga",14301,14313,"Hidrogel",NA,393,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703361,-90.355934,"Humífero-rocoso",164.14,"Restauración ecológica","Restauración rural",7.321110262,2021-09-23,8.42675250763326,1.36438356164384
"375",NA,2023-02-03,"Paúl Mayorga",14302,14318,"Waterboxx®",NA,356,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703591,-90.356094,"Humífero-rocoso",168.88,"Restauración ecológica","Restauración rural",7.00280112,2021-09-23,7.7131893547376,1.36438356164384
"376",NA,2023-02-03,"Paúl Mayorga",14304,0,"Control",NA,575,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703528,-90.35582,"Humífero-rocoso",165.45,"Restauración ecológica","Restauración rural",7.321110262,2021-09-23,8.42675250763326,1.36438356164384
"377",NA,2023-02-03,"Paúl Mayorga",14305,14323,"Cocoon_Hidrogel",NA,560,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703474,-90.355761,"Humífero-rocoso",169.56,"Restauración ecológica","Restauración rural",7.957728546,2021-09-23,9.85387881342458,1.36438356164384
"378",NA,2023-02-03,"Paúl Mayorga",14307,14328,"Waterboxx®",NA,657,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703474,-90.355764,"Humífero-rocoso",169.54,"Restauración ecológica","Restauración rural",8.59434683,2021-09-23,11.2810051192159,1.36438356164384
"379",NA,2023-02-03,"Paúl Mayorga",14308,14331,"Waterboxx®",NA,661,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703338,-90.355665,"Humífero-rocoso",174.85,"Restauración ecológica","Restauración rural",7.639419404,2021-09-23,9.14031566052892,1.36438356164384
"380",NA,2023-02-03,"Paúl Mayorga",14310,14334,"Hidrogel",NA,465,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703244,-90.355645,"Humífero-rocoso",172.98,"Restauración ecológica","Restauración rural",5.729564553,2021-09-23,4.85893674539669,1.36438356164384
"381",NA,2023-02-03,"Paúl Mayorga",14311,14351,"Hidrogel",NA,608,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703178,-90.355656,"Humífero-rocoso",173.57,"Restauración ecológica","Restauración rural",10.18589254,2021-09-23,14.8488208836942,1.36438356164384
"382",NA,2023-02-03,"Paúl Mayorga",14313,0,"Control",NA,385,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703106,-90.355681,"Humífero-rocoso",177.65,"Restauración ecológica","Restauración rural",5.729564553,2021-09-23,4.85893674539669,1.36438356164384
"383",NA,2023-02-03,"Paúl Mayorga",14314,14354,"Waterboxx®",NA,495,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.70313,-90.355803,"Humífero-rocoso",176.63,"Restauración ecológica","Restauración rural",7.639419404,2021-09-23,9.14031566052892,1.36438356164384
"384",NA,2023-02-03,"Paúl Mayorga",14315,14355,"Cocoon",NA,385,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703113,-90.355536,"Humífero-rocoso",174.61,"Restauración ecológica","Restauración rural",5.729564553,2021-09-23,4.85893674539669,1.36438356164384
"385",NA,2023-02-03,"Paúl Mayorga",14316,14358,"Hidrogel",NA,85,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703258,-90.355538,"Humífero-rocoso",174.37,"Restauración ecológica","Restauración rural",3.183091418,2021-09-23,-0.849568475526859,1.36438356164384
"386",NA,2023-02-03,"Paúl Mayorga",14317,14299,"Cocoon",NA,458,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703309,-90.355587,"Humífero-rocoso",173.86,"Restauración ecológica","Restauración rural",8.912655971,2021-09-23,11.9945682698698,1.36438356164384
"387",NA,2023-02-03,"Paúl Mayorga",14318,0,"Control",NA,383,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703609,-90.355619,"Humífero-rocoso",172.32,"Restauración ecológica","Restauración rural",5.092946269,2021-09-23,3.43181043960537,1.36438356164384
"388",NA,2023-02-03,"Paúl Mayorga",14319,14303,"Waterboxx®",NA,563,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703594,-90.355383,"Humífero-rocoso",171.86,"Restauración ecológica","Restauración rural",6.684491979,2021-09-23,6.99962620408367,1.36438356164384
"389",NA,2023-02-03,"Paúl Mayorga",14320,14304,"Hidrogel",NA,576,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703522,-90.355238,"Humífero-rocoso",175.72,"Restauración ecológica","Restauración rural",9.230965113,2021-09-23,12.7081314227655,1.36438356164384
"390",NA,2023-02-03,"Paúl Mayorga",14321,14309,"Waterboxx®",NA,500,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703522,-90.355238,"Humífero-rocoso",175.72,"Restauración ecológica","Restauración rural",6.525337408,2021-09-23,6.64284462763584,1.36438356164384
"391",NA,2023-02-03,"Paúl Mayorga",14322,14313,"Cocoon",NA,500,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703431,-90.355233,"Humífero-rocoso",170.87,"Restauración ecológica","Restauración rural",8.276037688,2021-09-23,10.5674419663202,1.36438356164384
"392",NA,2023-02-03,"Paúl Mayorga",14323,0,"Control",NA,669,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703449,-90.355249,"Humífero-rocoso",171.04,"Restauración ecológica","Restauración rural",8.912655971,2021-09-23,11.9945682698698,1.36438356164384
"393",NA,2023-02-03,"Paúl Mayorga",14324,14318,"Cocoon",NA,452,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703365,-90.355291,"Humífero-rocoso",170.74,"Restauración ecológica","Restauración rural",8.912655971,2021-09-23,11.9945682698698,1.36438356164384
"394",NA,2023-02-03,"Paúl Mayorga",14325,14323,"Cocoon",NA,455,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703219,-90.355385,"Humífero-rocoso",171.47,"Restauración ecológica","Restauración rural",9.549274255,2021-09-23,13.4216945756612,1.36438356164384
"395",NA,2023-02-03,"Paúl Mayorga",14326,14323,"Waterboxx®",NA,495,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703214,-90.355452,"Humífero-rocoso",174.87,"Restauración ecológica","Restauración rural",7.480264833,2021-09-23,8.78353408408109,1.36438356164384
"396",NA,2023-02-03,"Paúl Mayorga",14327,0,"Control",NA,450,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703218,-90.355463,"Humífero-rocoso",174.98,"Restauración ecológica","Restauración rural",7.480264833,2021-09-23,8.78353408408109,1.36438356164384
"397",NA,2023-02-03,"Paúl Mayorga",14328,0,"Control",NA,471,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703158,-90.355377,"Humífero-rocoso",174.45,"Restauración ecológica","Restauración rural",8.276037688,2021-09-23,10.5674419663202,1.36438356164384
"398",NA,2023-02-03,"Paúl Mayorga",14329,14327,"Cocoon",NA,473,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703156,-90.355374,"Humífero-rocoso",174.47,"Restauración ecológica","Restauración rural",7.321110262,2021-09-23,8.42675250763326,1.36438356164384
"399",NA,2023-02-03,"Paúl Mayorga",14330,14331,"Cocoon",NA,243,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.70312,-90.355444,"Humífero-rocoso",177.04,"Restauración ecológica","Restauración rural",3.819709702,2021-09-23,0.57755783026446,1.36438356164384
"400",NA,2023-02-03,"Paúl Mayorga",14331,0,"Control",NA,488,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703119,-90.355446,"Humífero-rocoso",176.83,"Restauración ecológica","Restauración rural",7.957728546,2021-09-23,9.85387881342458,1.36438356164384
"401",NA,2023-02-03,"Paúl Mayorga",14332,14327,"Cocoon",NA,525,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.7032,-90.355219,"Humífero-rocoso",174.96,"Restauración ecológica","Restauración rural",9.867583397,2021-09-23,14.1352577285568,1.36438356164384
"402",NA,2023-02-03,"Paúl Mayorga",14333,14331,"Cocoon",NA,549,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703197,-90.355133,"Humífero-rocoso",178.67,"Restauración ecológica","Restauración rural",10.18589254,2021-09-23,14.8488208836942,1.36438356164384
"403",NA,2023-02-03,"Paúl Mayorga",14334,0,"Control",NA,552,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703421,-90.355128,"Humífero-rocoso",174.97,"Restauración ecológica","Restauración rural",9.867583397,2021-09-23,14.1352577285568,1.36438356164384
"404",NA,2023-02-03,"Paúl Mayorga",14335,14331,"Waterboxx®",NA,568,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703528,-90.355137,"Humífero-rocoso",175.76,"Restauración ecológica","Restauración rural",10.18589254,2021-09-23,14.8488208836942,1.36438356164384
"405",NA,2023-02-03,"Paúl Mayorga",14336,14328,"Cocoon",NA,414,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703555,-90.355095,"Humífero-rocoso",176.71,"Restauración ecológica","Restauración rural",5.570409982,2021-09-23,4.50215516894886,1.36438356164384
"406",NA,2023-02-03,"Paúl Mayorga",14337,14334,"Hidrogel",NA,408,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703563,-90.355122,"Humífero-rocoso",177.33,"Restauración ecológica","Restauración rural",6.684491979,2021-09-23,6.99962620408367,1.36438356164384
"407",NA,2023-02-03,"Paúl Mayorga",14338,14331,"Cocoon",NA,485,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703497,-90.354994,"Humífero-rocoso",176.29,"Restauración ecológica","Restauración rural",7.957728546,2021-09-23,9.85387881342458,1.36438356164384
"408",NA,2023-02-03,"Paúl Mayorga",14340,14351,"Waterboxx®",NA,610,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703393,-90.354985,"Humífero-rocoso",179.57,"Restauración ecológica","Restauración rural",10.18589254,2021-09-23,14.8488208836942,1.36438356164384
"409",NA,2023-02-03,"Paúl Mayorga",14341,14352,"Cocoon",NA,545,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.70333,-90.355024,"Humífero-rocoso",178.72,"Restauración ecológica","Restauración rural",12.41405653,2021-09-23,19.8437629449969,1.36438356164384
"410",NA,2023-02-03,"Paúl Mayorga",14342,14353,"Cocoon",NA,646,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703217,-90.355015,"Humífero-rocoso",181.44,"Restauración ecológica","Restauración rural",11.14081996,2021-09-23,16.9895103289308,1.36438356164384
"411",NA,2023-02-03,"Paúl Mayorga",14343,14354,"Cocoon",NA,510,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703135,-90.355043,"Humífero-rocoso",183.03,"Restauración ecológica","Restauración rural",8.276037688,2021-09-23,10.5674419663202,1.36438356164384
"412",NA,2023-02-03,"Paúl Mayorga",14345,14355,"Cocoon",NA,505,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703047,-90.355009,"Humífero-rocoso",185.66,"Restauración ecológica","Restauración rural",7.957728546,2021-09-23,9.85387881342458,1.36438356164384
"413",NA,2023-02-03,"Paúl Mayorga",14346,14358,"Hidrogel",NA,455,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703015,-90.355132,"Humífero-rocoso",179.24,"Restauración ecológica","Restauración rural",9.867583397,2021-09-23,14.1352577285568,1.36438356164384
"414",NA,2023-02-03,"Paúl Mayorga",14347,0,"Control",NA,395,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702963,-90.354939,"Humífero-rocoso",179.88,"Restauración ecológica","Restauración rural",5.729564553,2021-09-23,4.85893674539669,1.36438356164384
"415",NA,2023-02-03,"Paúl Mayorga",14348,14299,"Waterboxx®",NA,586,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703062,-90.354863,"Humífero-rocoso",179.72,"Restauración ecológica","Restauración rural",5.729564553,2021-09-23,4.85893674539669,1.36438356164384
"416",NA,2023-02-03,"Paúl Mayorga",14349,14303,"Cocoon",NA,522,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703218,-90.354902,"Humífero-rocoso",179.06,"Restauración ecológica","Restauración rural",9.867583397,2021-09-23,14.1352577285568,1.36438356164384
"417",NA,2023-02-03,"Paúl Mayorga",14351,0,"Control",NA,500,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703491,-90.354717,"Humífero-rocoso",180.58,"Restauración ecológica","Restauración rural",8.912655971,2021-09-23,11.9945682698698,1.36438356164384
"418",NA,2023-02-03,"Paúl Mayorga",14352,0,"Control",NA,468,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703419,-90.354586,"Humífero-rocoso",182.83,"Restauración ecológica","Restauración rural",8.276037688,2021-09-23,10.5674419663202,1.36438356164384
"419",NA,2023-02-03,"Paúl Mayorga",14353,0,"Control",NA,598,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703548,-90.354446,"Humífero-rocoso",181.87,"Restauración ecológica","Restauración rural",7.639419404,2021-09-23,9.14031566052892,1.36438356164384
"420",NA,2023-02-03,"Paúl Mayorga",14354,0,"Control",NA,450,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703539,-90.354445,"Humífero-rocoso",182.02,"Restauración ecológica","Restauración rural",8.912655971,2021-09-23,11.9945682698698,1.36438356164384
"421",NA,2023-02-03,"Paúl Mayorga",14356,14318,"Waterboxx®",NA,450,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703443,-90.354449,"Humífero-rocoso",181.46,"Restauración ecológica","Restauración rural",5.570409982,2021-09-23,4.50215516894886,1.36438356164384
"422",NA,2023-02-03,"Paúl Mayorga",14357,14323,"Waterboxx®",NA,508,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703349,-90.354636,"Humífero-rocoso",177.24,"Restauración ecológica","Restauración rural",9.230965113,2021-09-23,12.7081314227655,1.36438356164384
"423",NA,2023-02-03,"Paúl Mayorga",14359,14327,"Waterboxx®",NA,500,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703207,-90.354764,"Humífero-rocoso",173.73,"Restauración ecológica","Restauración rural",7.957728546,2021-09-23,9.85387881342458,1.36438356164384
"424",NA,2023-02-03,"Paúl Mayorga",14360,14327,"Waterboxx®",NA,586,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703097,-90.354678,"Humífero-rocoso",175.36,"Restauración ecológica","Restauración rural",4.774637128,2021-09-23,2.71824728895144,1.36438356164384
"425",NA,2023-02-03,"Paúl Mayorga",14362,14331,"Waterboxx®",NA,489,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.703006,-90.354733,"Humífero-rocoso",175.36,"Restauración ecológica","Restauración rural",4.615482557,2021-09-23,2.36146571250361,1.36438356164384
"426",NA,2023-02-03,"Paúl Mayorga",14364,14327,"Cocoon",NA,475,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702903,-90.354756,"Humífero-rocoso",172.94,"Restauración ecológica","Restauración rural",7.00280112,2021-09-23,7.7131893547376,1.36438356164384
"427",NA,2023-02-03,"Paúl Mayorga",14365,14351,"Waterboxx®",NA,500,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702928,-90.354817,"Humífero-rocoso",170.88,"Restauración ecológica","Restauración rural",5.729564553,2021-09-23,4.85893674539669,1.36438356164384
"428",NA,2023-02-03,"Paúl Mayorga",14366,14752,"Hidrogel",NA,450,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702788,-90.354806,"Humífero-rocoso",175.77,"Restauración ecológica","Restauración rural",6.047873695,2021-09-23,5.57249989829235,1.36438356164384
"429",NA,2023-02-03,"Paúl Mayorga",14367,14354,"Hidrogel",NA,485,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702986,-90.355839,"Humífero-rocoso",170.99,"Restauración ecológica","Restauración rural",7.957728546,2021-09-23,9.85387881342458,1.36438356164384
"430",NA,2023-02-03,"Paúl Mayorga",14368,14355,"Hidrogel",NA,455,NA,NA,NA,NA,"Bueno",NA,NA,NA,NA,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Santa Cruz","Finca Mario Piu",-0.702979,-90.355842,"Humífero-rocoso",171.37,"Restauración ecológica","Restauración rural",8.912655971,2021-09-23,11.9945682698698,1.36438356164384
