"","Altura","age","Est.DAP"
"2061",85.5,0.805479452054795,1.50396966786575
"2062",12.5,0.0383561643835616,1.38215871773973
"2063",12.5,0.0767123287671233,1.28539930347945
"2064",15,0.153424657534247,1.05466777271233
"2065",15,0.191780821917808,0.958181667890411
"2066",16.5,0.23013698630137,0.839695913046575
"2067",19,0.306849315068493,0.610932210235616
"2068",19.5,0.345205479452055,0.50771416950411
"2069",21,0.383561643835616,0.39037631430137
"2070",22,0.463013698630137,0.177868296523288
"2071",22,0.501369863013699,0.0821474581287671
"2072",26,0.536986301369863,0.0619035501041097
"2073",27,0.575342465753425,0.170869612767123
"2074",28,0.616438356164384,0.286407377575343
"2075",28,0.69041095890411,0.469746819364384
"2076",29,0.731506849315068,0.584839480230137
"2077",31,0.767123287671233,0.699284312328767
"2078",35,0.805479452054795,0.846127543616438
"2079",35,0.846575342465753,0.947162860739726
"2080",38.5,0.882191780821918,1.07955455433151
"2081",43.5,0.920547945205479,1.23696457739178
"2082",44,1,1.436610719
"2083",11.2,0.0767123287671233,1.30503415046356
"2084",13.5,0.153424657534247,1.07699539406027
"2085",14.4,0.191780821917808,0.967047122164384
"2086",21,0.268493150684932,0.677866800810959
"2087",23,0.306849315068493,0.553141067046575
"2088",23,0.463013698630137,0.163865614668493
"2089",26,0.501369863013699,0.0265740258109587
"2090",28.5,0.575342465753425,0.191393391821918
"2091",29,0.616438356164384,0.299972764328767
"2092",29,0.69041095890411,0.483101367408219
"2093",31,0.731506849315068,0.611314311084931
"2094",35,0.767123287671233,0.75182791430137
"2095",38,0.805479452054795,0.885207273769863
"2096",38,0.846575342465753,0.985891193043836
"2097",40,0.882191780821918,1.09876644808219
"2098",48,0.920547945205479,1.29410830165479
"2099",50,1,1.511443613
"2100",70,0,0.597881512
"2101",71,0.0383561643835616,0.49219516259726
"2102",72,0.115068493150685,0.296472811117808
"2103",72,0.153424657534247,0.206218161490411
"2104",74.2,0.191780821917808,0.0834568461917808
"2105",74.2,0.23013698630137,0.00655729112986309
"2106",74.2,0.268493150684932,0.0965714284515069
"2107",75.5,0.306849315068493,0.205367687309589
"2108",78,0.345205479452055,0.331085858778082
"2109",78.5,0.383561643835616,0.427799134876712
"2110",78.5,0.46027397260274,0.606887225052055
"2111",80,0.498630136986301,0.717283020520548
"2112",80,0.536986301369863,0.806663079945206
"2113",80.5,0.578082191780822,0.909264784593151
"2114",80.5,0.616438356164384,0.998590182130137
"2115",81,0.652054794520548,1.08826713003836
"2116",82,0.69041095890411,1.19089241373151
"2117",82,0.731506849315068,1.28642249788219
"2118",82,0.805479452054795,1.45837664935342
"2119",82,0.846575342465753,1.55390673350411
"2120",82,0.882191780821918,1.63669947310137
"2121",84,0.920547945205479,1.7512580957589
"2122",84,0.961643835616438,1.84655391467671
"2123",84,0.997260273972603,1.92914362440548
"2124",84,1.03561643835616,2.01808638872877
"2125",84,1.11506849315068,2.20232497196986
"2126",75,0,0.521269632
"2127",77,0.0191780821917808,0.445770864624657
"2128",78,0.0383561643835616,0.385703797024658
"2129",78.5,0.0575342465753425,0.333325248368493
"2130",78.5,0.0767123287671233,0.288553225824657
"2131",79.5,0.0958904109589041,0.228732136719178
"2132",82,0.115068493150685,0.146528764378082
"2133",86,0.134246575342466,0.0421890872958905
"2134",95.5,0.172602739726027,0.187424010080822
"2135",101,0.191780821917808,0.312533444712329
"2136",105.5,0.210958904109589,0.422320503343836
"2137",111,0.23013698630137,0.546282038334247
"2138",112.5,0.249315068493151,0.611195206719178
"2139",116,0.287671232876712,0.747780810342466
"2140",117.5,0.326027397260274,0.854814899719178
"2141",118.5,0.345205479452055,0.911793570665754
"2142",119,0.364383561643836,0.961521017769863
"2143",119,0.383561643835616,1.00407923386301
"2144",119,0.402739726027397,1.04663744995616
"2145",120.62,0.421917808219178,1.11206976549271
"2146",120.62,0.441095890410959,1.15453942932784
"2147",120.62,0.46027397260274,1.19700909316296
"2148",120.62,0.479452054794521,1.23947875699808
"2149",122.25,0.498630136986301,1.3046073229137
"2150",122.25,0.517808219178082,1.34698788787192
"2151",122.25,0.536986301369863,1.38936845283014
"2152",122.25,0.556164383561644,1.43174901778836
"2153",123.87,0.575342465753425,1.49629526412575
"2154",123.87,0.597260273972603,1.54462899292597
"2155",123.87,0.616438356164384,1.58692100562616
"2156",125.5,0.673972602739726,1.73564132750411
"2157",125.5,0.693150684931507,1.7778442413274
"2158",125.5,0.712328767123288,1.82004715515068
"2159",127.12,0.750684931506849,1.92580904353162
"2160",127.12,0.76986301369863,1.96792340509688
"2161",127.12,0.808219178082192,2.0521521282274
"2162",128.75,0.827397260273973,2.1153979825548
"2163",128.75,0.846575342465753,2.15742324524315
"2164",128.75,0.865753424657534,2.19944850793151
"2165",128.75,0.884931506849315,2.24147377061986
"2166",130.37,0.904109589041096,2.30414667597836
"2167",130.37,0.923287671232877,2.34608338640868
"2168",130.37,0.942465753424658,2.38802009683901
"2169",130.37,0.961643835616438,2.42995680726934
"2170",132,1,2.534159831
"2171",132,1.03835616438356,2.61785505410685
"2172",61,0.0191780821917808,0.690054290421918
"2173",63.5,0.0383561643835616,0.606293054282192
"2174",64.5,0.0575342465753425,0.545542713086301
"2175",64.5,0.0767123287671233,0.500005424115068
"2176",65.5,0.0958904109589041,0.439419068582192
"2177",65.5,0.115068493150685,0.39393644149863
"2178",65.5,0.134246575342466,0.348453814415069
"2179",66,0.172602739726027,0.250073350742466
"2180",69.2,0.210958904109589,0.112055253709041
"2181",73,0.23013698630137,0.0110424288876712
"2182",74.5,0.249315068493151,0.0559478912287671
"2183",76.5,0.268493150684932,0.130052780468493
"2184",81,0.287671232876712,0.240195141369863
"2185",87.5,0.326027397260274,0.423021182431507
"2186",93.5,0.364383561643836,0.597284114346575
"2187",100,0.402739726027397,0.777322399136986
"2188",102,0.421917808219178,0.849158820038356
"2189",102,0.441095890410959,0.892646288221918
"2190",102,0.46027397260274,0.93613375640548
"2191",109,0.479452054794521,1.07731202624658
"2192",112.5,0.498630136986301,1.16907094543836
"2193",113,0.517808219178082,1.21890771631781
"2194",113,0.536986301369863,1.26179390373699
"2195",113.5,0.556164383561644,1.31154868178493
"2196",113.5,0.575342465753425,1.35440753826027
"2197",125.5,0.597260273972603,1.56682967221096
"2198",128,0.616438356164384,1.64294605291781
"2199",140.5,0.673972602739726,1.93666234386027
"2200",140.5,0.693150684931507,1.97804532936849
"2201",85,0,0.368045872
"2202",88,0.0191780821917808,0.277826009389041
"2203",91.5,0.0383561643835616,0.180327591991781
"2204",92.5,0.0575342465753425,0.121107783650685
"2205",95,0.0767123287671233,0.0393417064109589
"2206",98,0.0958904109589041,0.0496755946712329
"2207",103,0.115068493150685,0.168353733775342
"2208",106.5,0.134246575342466,0.264075639823288
"2209",106.5,0.153424657534247,0.307317129512329
"2210",115,0.172602739726027,0.476617180794521
"2211",118.5,0.191780821917808,0.571109194369863
"2212",123.5,0.210958904109589,0.687300217584932
"2213",129,0.23013698630137,0.81027783859726
"2214",132,0.249315068493151,0.896124750194521
"2215",136,0.268493150684932,0.996200800038356
"2216",140.5,0.287671232876712,1.10309077862329
"2217",144,0.306849315068493,1.19504101442192
"2218",145.5,0.326027397260274,1.25782236918767
"2219",148.5,0.345205479452055,1.34194743132329
"2220",152,0.364383561643836,1.4328864222
"2221",154,0.402739726027397,1.54274412251781
"2222",154,0.421917808219178,1.58338917254247
"2223",154,0.441095890410959,1.62403422256712
"2224",154,0.46027397260274,1.66467927259178
"2225",154,0.479452054794521,1.70532432261644
"2226",154,0.498630136986301,1.7459693726411
"2227",72,0,0.56723676
"2228",74,0.0191780821917808,0.491574006961644
"2229",74,0.0383561643835616,0.446556005923288
"2230",74,0.0575342465753425,0.401538004884931
"2231",74,0.0767123287671233,0.356520003846575
"2232",76.06,0.0958904109589041,0.280500925691233
"2233",76.06,0.115068493150685,0.235595528141479
"2234",76.06,0.134246575342466,0.190690130591726
"2235",76.06,0.153424657534247,0.145784733041973
"2236",78.12,0.172602739726027,0.0703286723296438
"2237",78.12,0.191780821917808,0.0255358782684932
"2238",78.12,0.210958904109589,0.0192569157926576
"2239",78.12,0.23013698630137,0.0640497098538083
"2240",80.18,0.249315068493151,0.138942753123123
"2241",80.18,0.271232876712329,0.190005828063178
"2242",80.18,0.29041095890411,0.234686018635726
"2243",82.25,0.347945205479452,0.398391042437671
"2244",82.25,0.367123287671233,0.44295808290274
"2245",82.25,0.386301369863014,0.487525123367808
"2246",84.31,0.452054794520548,0.669236274433836
"2247",84.31,0.482191780821918,0.739093246825425
"2248",86.37,0.501369863013699,0.812168001445562
"2249",86.37,0.520547945205479,0.856509834933425
"2250",86.37,0.53972602739726,0.900851668421288
"2251",86.37,0.558904109589041,0.945193501909151
"2252",88.43,0.578082191780822,1.01770523908627
"2253",88.43,0.597260273972603,1.06193446908553
"2254",88.43,0.616438356164384,1.10616369908479
"2255",88.43,0.635616438356164,1.15039292908405
"2256",90.5,0.673972602739726,1.26659228933973
"2257",90.5,0.712328767123288,1.35482444912329
"2258",30.5,0,1.203115364
"2259",31.5,0.0191780821917808,1.14045185673562
"2260",36,0.0575342465753425,0.977556837690411
"2261",37,0.0958904109589041,0.868317465589041
"2262",41.5,0.115068493150685,0.753802153673973
"2263",41.5,0.134246575342466,0.707007641286301
"2264",41.5,0.153424657534247,0.66021312889863
"2265",43.5,0.172602739726027,0.583757778489041
"2266",43.5,0.191780821917808,0.537072589876712
"2267",43.5,0.210958904109589,0.490387401264383
"2268",43.5,0.23013698630137,0.443702212652055
"2269",45,0.249315068493151,0.375099366849315
"2270",46,0.287671232876712,0.26739052760274
"2271",47,0.306849315068493,0.206394207912329
"2272",47.5,0.326027397260274,0.152703773952055
"2273",49,0.345205479452055,0.0847295398575342
"2274",50,0.364383561643836,0.0240611914931507
"2275",53,0.402739726027397,0.111122010268493
"2276",55,0.421917808219178,0.185527539890411
"2277",55,0.441095890410959,0.231584116794521
"2278",55,0.46027397260274,0.27764069369863
"2279",57.5,0.479452054794521,0.358586842623288
"2280",57.5,0.498630136986301,0.404506764808219
"2281",60,0.517808219178082,0.485042949575342
"2282",60,0.536986301369863,0.530826217041096
"2283",61.5,0.556164383561644,0.597215256393151
"2284",61.5,0.575342465753425,0.642916531027397
"2285",62.5,0.597260273972603,0.708766607821918
"2286",62.5,0.616438356164384,0.754413220568493
"2287",62.5,0.673972602739726,0.891353058808219
"2288",64,0.693150684931507,0.957019780358904
"2289",64,0.712328767123288,1.00258440027397
"2290",66.5,0.750684931506849,1.12667052395342
"2291",66.5,0.76986301369863,1.17209848914932
"2292",66.5,0.808219178082192,1.2629544195411
"2293",66.5,0.827397260273973,1.30838238473699
"2294",66.5,0.846575342465753,1.35381034993288
"2295",66.5,0.865753424657534,1.39923831512877
"2296",66.5,0.884931506849315,1.44466628032466
"2297",67,0.904109589041096,1.49646697473973
"2298",67,0.923287671232877,1.54186760899178
"2299",67,0.942465753424658,1.58726824324384
"2300",68,0.961643835616438,1.64525035027123
"2301",68,1,1.735942295
"2302",68,1.03835616438356,1.82663423972877
"2303",77.2,0,0.4875604048
"2304",78,0.0191780821917808,0.430503150512329
"2305",79.5,0.0575342465753425,0.318166858031507
"2306",81,0.0767123287671233,0.25079390470137
"2307",82,0.0958904109589041,0.191109470315068
"2308",82.5,0.115068493150685,0.139031562041096
"2309",83,0.134246575342466,0.0870083156547944
"2310",83.5,0.153424657534247,0.0350397311561643
"2311",84.5,0.172602739726027,0.0242894009602739
"2312",84.5,0.191780821917808,0.0687334521780821
"2313",85,0.210958904109589,0.120538051013699
"2314",87,0.249315068493151,0.238595034482192
"2315",88,0.268493150684932,0.297459540553425
"2316",89,0.287671232876712,0.356214722849315
"2317",92,0.306849315068493,0.443756152964384
"2318",92,0.326027397260274,0.487790240024658
"2319",92,0.345205479452055,0.531824327084932
"2320",95,0.364383561643836,0.618709814547945
"2321",96,0.383561643835616,0.676809054191781
"2322",98,0.402739726027397,0.748973446419178
"2323",99,0.421917808219178,0.806799376624658
"2324",99,0.441095890410959,0.850450830471233
"2325",100,0.46027397260274,0.908112775013699
"2326",101,0.482191780821918,0.971885700076712
"2327",113.5,0.501369863013699,1.1890948061411
"2328",120.5,0.558904109589041,1.41377698248219
"2329",120.5,0.578082191780822,1.45625320574384
"2330",124,0.597260273972603,1.54639959924932
"2331",124.5,0.635616438356164,1.63772477499178
"2332",85,0.0191780821917808,0.323629151726027
"2333",85.5,0.0383561643835616,0.271605905339726
"2334",86,0.0575342465753425,0.219637320841096
"2335",86,0.0767123287671233,0.175275262454795
"2336",86,0.0958904109589041,0.130913204068493
"2337",87,0.115068493150685,0.0715567410082192
"2338",87,0.134246575342466,0.027249344509589
"2339",88,0.172602739726027,0.0761958674986302
"2340",89,0.210958904109589,0.179422431956164
"2341",89.5,0.23013698630137,0.230953721353425
"2342",89.5,0.249315068493151,0.275124463132877
"2343",89.5,0.268493150684932,0.319295204912329
"2344",89.5,0.287671232876712,0.363465946691781
"2345",89.5,0.306849315068493,0.407636688471233
"2346",89.5,0.326027397260274,0.451807430250685
"2347",89.5,0.345205479452055,0.495978172030137
"2348",89.5,0.364383561643836,0.540148913809589
"2349",90,0.383561643835616,0.591434224712329
"2350",93,0.402739726027397,0.678101064624658
"2351",93,0.421917808219178,0.72208048979726
"2352",93,0.441095890410959,0.766059914969863
"2353",93,0.46027397260274,0.810039340142466
"2354",93,0.479452054794521,0.854018765315068
"2355",93,0.498630136986301,0.897998190487671
"2356",96,0.517808219178082,0.983517130758904
"2357",96,0.536986301369863,1.02733257026849
"2358",96,0.556164383561644,1.07114800977808
"2359",96,0.575342465753425,1.11496344928767
"2360",99,0.597260273972603,1.20589838322192
"2361",99,0.616438356164384,1.24954983706849
"2362",99.5,0.673972602739726,1.38720489915342
"2363",99.5,0.693150684931507,1.43082902205616
"2364",100.5,0.712328767123288,1.48774522227397
"2365",102.5,0.750684931506849,1.60124965138356
"2366",93,0.306849315068493,0.458203938761644
"2367",110,0.567123287671233,1.28806864628767
"2368",150,0.876712328767123,2.49596331430137
"2369",189,1.08493150684932,3.41659923866301
"2370",265,1.47123287671233,5.04257619726027
"2371",280,1.71506849315068,5.63871605706849
"2372",285,2.2,6.537561788
"2373",343,2.35342465753425,7.30508225683836
"2374",380,2.95068493150685,8.50489877565753
"2375",405,3.63835616438356,9.64315569643836
"2376",415,3.88493150684931,10.0318275839452
"2377",77.5,0,0.482963692
"2378",105,0.304109589041096,0.62538829939726
"2379",145,0.564383561643836,1.76190003726027
"2380",185,0.873972602739726,2.93922309238356
"2381",245,1.08219178082192,4.09638760334247
"2382",313,1.46849315068493,5.57220472718904
"2383",320,1.71232876712329,6.05156754793151
"2384",345,2.1972602739726,7.07635943693151
"2385",428,2.35068493150685,8.03365487096438
"2386",428,2.63561643835616,8.41500344974795
"2387",487,2.94794520547945,9.24130387697534
"2388",495,3.63561643835616,10.0857132277534
"2389",500,3.88219178082192,10.3899253499589
"2390",140,0.567123287671233,1.69924702308219
"2391",184,0.876712328767123,2.93196390717808
"2392",240,1.08493150684932,4.04033305989041
"2393",290,1.47123287671233,5.32080190554795
"2394",300,1.71506849315068,5.84739688654795
"2395",300,2.2,6.673339937
"2396",437,2.35342465753425,8.11485291770959
"2397",445,2.63835616438356,8.55131211742466
"2398",463,2.95068493150685,9.0786158692548
"2399",500,3.63835616438356,10.1136180237808
"2400",550,3.88493150684931,10.6055018929589
"2401",20,0.306849315068493,0.596484424438356
"2402",81,0,0.429335376
"2403",206,0.567123287671233,2.60383945203014
"2404",279,0.876712328767123,4.15020085786301
"2405",326,1.08493150684932,5.09211950352877
"2406",430,1.47123287671233,6.8788658719589
"2407",450,1.71506849315068,7.41250310764384
"2408",465,2.2,8.166899576
"2409",500,2.35342465753425,8.65757155212329
"2410",573,2.95068493150685,9.83896382462466
"2411",600,3.63835616438356,10.6088415262466
"2412",618,3.88493150684931,10.8944637671288
"2413",194,0.567123287671233,2.43936810131233
"2414",235,0.876712328767123,3.58596479649315
"2415",300,1.08493150684932,4.77413755545205
"2416",400,1.47123287671233,6.5449950220137
"2417",478,2.2,8.2845739718
"2418",569,2.35342465753425,9.25197767552877
"2419",672,2.95068493150685,10.5232769844575
"2420",685,3.63835616438356,11.0297815033425
"2421",688,3.88493150684931,11.1919245199507
"2422",27,0.306849315068493,0.495349923857534
"2423",130,0.265753424657534,0.90286429469863
"2424",230,0.517808219178082,2.83894880516438
"2425",335,0.835616438356164,4.80242394923288
"2426",431,1.04931506849315,6.32891334321644
"2427",480,1.43287671232877,7.38966673924658
"2428",490,1.66575342465753,7.77257679463014
"2429",500,2.14794520547945,8.42472829972603
"2430",610,2.33424657534247,9.58945628772603
"2431",610,2.7013698630137,9.89036724758904
"2432",645,3.01095890410959,10.3800366069589
"2433",670,3.24109589041096,10.6978222896849
"2434",670,3.64109589041096,10.9572750516849
"2435",112,0.265753424657534,0.640695763252055
"2436",136,0.517808219178082,1.53737733207397
"2437",400,0.835616438356164,5.64356811450685
"2438",453,1.04931506849315,6.60020832014247
"2439",515,1.43287671232877,7.7830090629863
"2440",525,1.66575342465753,8.14268781610959
"2441",530,2.14794520547945,8.70073563715069
"2442",590,2.31780821917808,9.401660734
"2443",590,2.7041095890411,9.740311855
"2444",650,3.01095890410959,10.413738905137
"2445",796,3.24109589041096,11.4644714296137
"2446",796,3.64109589041096,11.5802727508137
"2447",42,0,1.02690804
"2448",172,0.265753424657534,1.51459086807397
"2449",245,0.517808219178082,3.04664638065753
"2450",300,0.835616438356164,4.34950016793151
"2451",384,1.04931506849315,5.74932861978356
"2452",495,1.66575342465753,7.82544979769863
"2453",510,2.14794520547945,8.51673074553425
"2454",600,2.31780821917808,9.48882169832877
"2455",600,2.7013698630137,9.81413866079452
"2456",685,3.24109589041096,10.7890900444384
"2457",685,3.64109589041096,11.0314414444384
"2458",82.5,0,0.406351812
"2459",136,0.265753424657534,0.990253805180822
"2460",239,0.517808219178082,2.96356735046027
"2461",348,0.835616438356164,4.97065278228767
"2462",400,1.04931506849315,5.94663405754795
"2463",460,1.43287671232877,7.16489969710959
"2464",478,1.66575342465753,7.64568158726575
"2465",480,2.14794520547945,8.24072340810959
"2466",605,2.31780821917808,9.53240218049315
"2467",605,2.7013698630137,9.85225295419178
"2468",680,3.01095890410959,10.6159526942055
"2469",680,3.24109589041096,10.7586674595206
"2470",680,3.64109589041096,11.0067193135205
"2471",33,0,1.164809424
"2472",34,0.265753424657534,0.495367873016438
"2473",115,0.517808219178082,1.24660072638356
"2474",247,0.835616438356164,3.66364415624658
"2475",280,1.04931506849315,4.46684327431507
"2476",330,1.43287671232877,5.70391392321918
"2477",350,1.66575342465753,6.29213270871233
"2478",375,2.14794520547945,7.27469772712329
"2479",450,2.31780821917808,8.18140723339726
"2480",506,2.7013698630137,9.09758994492603
"2481",520,3.01095890410959,9.53747915250685
"2482",520,3.24109589041096,9.78514474215068
"2483",520,3.64109589041096,10.2156111241507
"2484",81,0.265753424657534,0.189183292427397
"2485",246,0.517808219178082,3.06049288569041
"2486",320,0.835616438356164,4.60831375724658
"2487",460,1.04931506849315,6.68652944916438
"2488",32,0.265753424657534,0.524497709843836
"2489",100,0.517808219178082,1.03890315089041
"2490",195,0.835616438356164,2.9907288240274
"2491",297,1.04931506849315,4.67648030193973
"2492",345,1.43287671232877,5.87248920482192
"2493",380,1.66575342465753,6.60937072712329
"2494",400,2.14794520547945,7.50470384164384
"2495",486,2.31780821917808,8.49518670498082
"2496",572,2.7013698630137,9.60069861776986
"2497",610,3.01095890410959,10.1441205197123
"2498",610,3.24109589041096,10.3327512706712
"2499",610,3.64109589041096,10.6606094806712
"2500",63.5,0,0.697476956
"2501",104,0.265753424657534,0.524176415942466
"2502",196,0.517808219178082,2.36816763404658
"2503",260,0.835616438356164,3.83187298930137
"2504",373,1.04931506849315,5.61368113132055
"2505",453,1.43287671232877,7.08623123236164
"2506",460,1.66575342465753,7.45533877621918
"2507",475,2.14794520547945,8.19472218520548
"2508",540,2.31780821917808,8.96585591235617
"2509",581,2.7013698630137,9.66930434588493
"2510",590,3.01095890410959,10.009311327
"2511",592,3.24109589041096,10.2232299649671
"2512",592,3.64109589041096,10.5716098093671
"2513",62.5,0,0.712799332
"2514",131,0.265753424657534,0.917429213112329
"2515",215,0.517808219178082,2.63125122967123
"2516",398,1.04931506849315,5.9219708778274
"2517",440,1.43287671232877,6.9401326549726
"2518",550,2.31780821917808,9.05301687668493
"2519",562,2.7013698630137,9.52447003097534
"2520",583,3.01095890410959,9.96212810955068
"2521",608,3.24109589041096,10.3205822367041
"2522",53,0,0.858361904
"2523",192,0.265753424657534,1.80588923634795
"2524",294,0.517808219178082,3.72512512726849
"2525",339,0.835616438356164,4.85418666709589
"2526",371,1.04931506849315,5.5890179516
"2527",425,1.43287671232877,6.77155737336986
"2528",440,1.66575342465753,7.24384676394521
"2529",455,2.14794520547945,8.01071729358904
"2530",458,2.31780821917808,8.25113600486027
"2531",460,2.7013698630137,8.74693844567123
"2532",468,3.01095890410959,9.18697525145479
"2533",470,3.24109589041096,9.4809188929726
"2534",560,3.64383561643836,10.416024217726
"2535",80,0,0.444657752
"2536",120,0.265753424657534,0.757215110561644
"2537",174,0.517808219178082,2.06354452332329
"2538",210,0.835616438356164,3.1848390160137
"2539",267,1.04931506849315,4.30653260613151
"2540",336,1.43287671232877,5.77134403586027
"2541",364.5,2.16164383561644,7.19890853236027
"2542",412,2.33424657534247,7.87294609723836
"2543",422,2.7013698630137,8.45726981585206
"2544",448,3.01095890410959,9.05216605874246
"2545",480,3.24109589041096,9.54176406280822
"2546",496,3.64109589041096,10.0969448957452
"2547",126,0.265753424657534,0.844604621043836
"2548",170,0.517808219178082,2.00815850319178
"2549",270,0.835616438356164,3.96127978395891
"2550",407,1.04931506849315,6.03295518656986
"2551",468,1.43287671232877,7.25480651396438
"2552",500,1.66575342465753,7.87832280076712
"2553",540,2.14794520547945,8.79273808295891
"2554",620,2.31780821917808,9.6631436269863
"2555",653,2.7013698630137,10.2181501708055
"2556",700,3.24109589041096,10.8803577991918
"2557",700,3.64383561643836,11.1071506456712
"2558",39,0.265753424657534,0.422543280947945
"2559",106,0.265753424657534,0.553306252769863
"2560",201,0.517808219178082,2.43740015921096
"2561",244,0.835616438356164,3.62482211784932
"2562",285,1.04931506849315,4.52850122361644
"2563",384,1.43287671232877,6.31078493698904
"2564",400,1.66575342465753,6.82086273939726
"2565",450,2.14794520547945,7.96471607068493
"2566",530,2.31780821917808,8.8786949480274
"2567",572,2.7041095890411,9.60324095790959
"2568",594,3.01095890410959,10.0362731655425
"2569",594,3.24109589041096,10.2353989989342
"2570",594,3.64383561643836,10.5838692073699
"2571",76,0,0.505947256
"2572",80,0.265753424657534,0.174618374013699
"2573",120,0.517808219178082,1.31583325154795
"2574",120,0.835616438356164,2.02017786409589
"2575",30,0.265753424657534,0.553627546671233
"2576",97,0.526027397260274,1.0161182547726
"2577",207,0.835616438356164,3.14601697761644
"2578",319,1.04931506849315,4.94777527886575
"2579",431,1.43287671232877,6.83898748601096
"2580",450,1.66575342465753,7.34959277008219
"2581",468,2.14794520547945,8.13032047313973
"2582",533,2.31780821917808,8.90484323732603
"2583",564,2.7041095890411,9.54232055920274
"2584",580,3.01095890410959,9.94190673064384
"2585",580,3.24109589041096,10.1502157611644
"2586",580,3.64383561643836,10.5147565645753
"2587",47,0,0.95029616
"2588",262,0.526027397260274,3.29692620885479
"2589",328,0.835616438356164,4.7118391929726
"2590",486,1.04931506849315,7.00715078553151
"2591",615,1.43287671232877,8.90684427367123
"2592",620,1.66575342465753,9.14727487441096
"2593",635,2.16164383561644,9.67701323389041
"2594",760,2.33424657534247,10.8898427956712
"2595",760,2.7013698630137,11.0337960495069
"2596",768,3.01095890410959,11.2091131421397
"2597",807,3.24109589041096,11.5314011164329
"2598",807,3.64383561643836,11.6353687013151
"2599",56,0,0.812394776
"2600",380,0.835616438356164,5.38475452519178
"2601",490,1.04931506849315,7.0564771449726
"2602",560,1.43287671232877,8.28873490779452
"2603",570,1.66575342465753,8.61854484372603
"2604",583,2.14794520547945,9.18834859993425
"2605",606,2.31780821917808,9.54111827692603
"2606",606,2.7013698630137,9.85987581287123
"2607",640,3.01095890410959,10.3463343087808
"2608",677,3.24109589041096,10.7404139085699
"2609",732,3.64109589041096,11.2638294750658
"2610",148,1.04931506849315,2.8390734127589
"2611",148,1.43287671232877,3.6585338397726
"2612",62,0,0.72046052
"2613",62,0.265753424657534,0.0875501574328767
"2614",31.5,0,1.187792988
"2615",31.5,0.265753424657534,0.531780169050685
"2616",93,0.265753424657534,0.363962313391781
"2617",205,0.517808219178082,2.49278617934247
"2618",290,0.835616438356164,4.22009337327397
"2619",364,1.04931506849315,5.50269682257808
"2620",391,1.43287671232877,6.38945340173699
"2621",415,2.14794520547945,7.64270751035617
"2622",477,2.33424657534247,8.43644691734795
"2623",478,2.7013698630137,8.88414990190137
"2624",485,3.01095890410959,9.30156306526028
"2625",500,3.24109589041096,9.66345440247945
"2626",500,3.64109589041096,10.1167226004795
"2627",58,0.265753424657534,0.145809831087671
"2628",153,0.517808219178082,1.77276791763288
"2629",205,0.835616438356164,3.12013561868493
"2630",313,1.04931506849315,4.87378573970411
"2631",363,1.43287671232877,6.07477954274521
"2632",370,1.66575342465753,6.5036247209863
"2633",372,2.14794520547945,7.24709699338082
"2634",401,2.33424657534247,7.77758441998904
"2635",424,2.7041095890411,8.47621358183288
"2636",441,3.00821917808219,9.00141754296986
"2637",489,3.64109589041096,10.0623339124603
"2638",122,0.265753424657534,0.786344947389041
"2639",407,0.835616438356164,5.73415287076712
"2640",482,1.04931506849315,6.95782442609041
"2641",547,1.43287671232877,8.14263633040548
"2642",580,1.66575342465753,8.72429084986301
"2643",596,2.16164383561644,9.31972641925205
"2644",596,2.33424657534247,9.46808688031781
"2645",647,2.7041095890411,10.1743696957863
"2646",695,3.24109589041096,10.849935214274
"2647",695,3.64109589041096,11.080885706274
"2648",43,0,1.011585664
"2649",109,0.265753424657534,0.597001008010959
"2650",195,0.526027397260274,2.37077994871233
"2651",370,1.04931506849315,5.57668636173973
"2652",435,1.43287671232877,6.88394089443836
"2653",464,2.14794520547945,8.09351949481644
"2654",502,2.33424657534247,8.65317800200548
"2655",525,2.7013698630137,9.24242425983562
"2656",530,3.01095890410959,9.60488374886301
"2657",535,3.24109589041096,9.87641249690411
"2658",535,3.64109589041096,10.2897775169041
"2659",242,0.526027397260274,3.02046463866301
"2660",390,0.835616438356164,5.51416131984932
"2661",493,1.04931506849315,7.09347191455342
"2662",543,1.43287671232877,8.09768292197808
"2663",580,2.14794520547945,9.16074786619178
"2664",650,2.31780821917808,9.9246265199726
"2665",650,2.7013698630137,10.1952815947671
"2666",663,3.01095890410959,10.5013648804
"2667",735,3.24109589041096,11.0933158936164
"2668",735,3.64109589041096,11.2786627536164
"2669",74,0.265753424657534,0.0872288635315069
"2670",127,0.526027397260274,1.43081061006027
"2671",204,0.835616438356164,3.10719493921918
"2672",325,1.04931506849315,5.0217648180274
"2673",365,1.43287671232877,6.0972562469589
"2674",400,2.16164383561644,7.52413114568493
"2675",545,2.33424657534247,9.02595546761644
"2676",566,2.7013698630137,9.55496146569315
"2677",582,3.01095890410959,9.95538764991507
"2678",620,3.24109589041096,10.3935964405069
"2679",620,3.64109589041096,10.7100537425068
"2680",134,0.265753424657534,0.961123968353425
"2681",205,0.526027397260274,2.50901073380822
"2682",283,0.835616438356164,4.1295086170137
"2683",351,1.04931506849315,5.34238615439452
"2684",380,1.43287671232877,6.26583152856164
"2685",410,2.14794520547945,7.59670628745206
"2686",410,2.31780821917808,7.83276337608219
"2687",500,2.7013698630137,9.05185279284932
"2688",509,3.00821917808219,9.4602997993863
"2689",518,3.24109589041096,9.77297570818356
