"","ID Monitoreo","Fecha","Personal","Código","Código control","Tratamiento","Agua inicial","Altura","Crecimiento","Tasa de crecimiento","Tasa de crecimiento acumulada","Herviboría","Estado","Nuevas hojas","Flores","Frutos","Diámetro","Zona","Familia","Genero","Especie","Nombre común","Observaciones","Isla","Sitio específico","Latitud","Longitud","Sustrato","Altitud","Proyecto","Subproyecto","DAP","PlantingDate","age"
"2696",5070,2013-09-18,"Estalin Jiménez",787,NA,"Control",NA,16.5,1.5,0.11,0.07,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.23013698630137
"2697",5721,2013-10-02,"Estalin Jiménez",787,NA,"Control",NA,18,1.5,0.11,0.07,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.268493150684932
"2698",6319,2013-10-16,"Estalin Jiménez",787,NA,"Control",NA,19,1,0.07,0.07,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.306849315068493
"2699",6930,2013-10-30,"Estalin Jiménez",787,NA,"Control",NA,19.5,0.5,0.04,0.07,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.345205479452055
"2700",7553,2013-11-13,"Estalin Jiménez",787,NA,"Control",NA,21,1.5,0.11,0.07,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.383561643835616
"2701",8155,2013-11-27,"Estalin Jiménez",787,NA,"Control",NA,22,1,0.07,0.07,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.421917808219178
"2702",8295,2013-12-12,"Estalin Jiménez",787,NA,"Control",NA,22,0,0,0.07,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.463013698630137
"2703",9314,2013-12-26,"Estalin Jiménez",787,NA,"Control",NA,22,0,0,0.06,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.501369863013699
"2704",9924,2014-01-08,"Estalin Jiménez",787,NA,"Control",NA,26,4,0.31,0.08,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.536986301369863
"2705",11915,2014-01-22,"Estalin Jiménez",787,NA,"Control",NA,27,1,0.07,0.08,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.575342465753425
"2706",11936,2014-02-06,"Estalin Jiménez",787,NA,"Control",NA,28,1,0.07,0.08,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.616438356164384
"2707",11957,2014-03-05,"Estalin Jiménez",787,NA,"Control",NA,28,0,0,0.07,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.69041095890411
"2708",11978,2014-03-20,"Estalin Jiménez",787,NA,"Control",NA,29,1,0.07,0.07,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.731506849315068
"2709",11999,2014-04-02,"Estalin Jiménez",787,NA,"Control",NA,31,2,0.15,0.07,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.767123287671233
"2710",12020,2014-04-16,"Estalin Jiménez",787,NA,"Control",NA,35,4,0.29,0.08,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.805479452054795
"2711",12041,2014-05-01,"Estalin Jiménez",787,NA,"Control",NA,35,0,0,0.08,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.846575342465753
"2712",12062,2014-05-14,"Estalin Jiménez",787,NA,"Control",NA,38.5,3.5,0.27,0.09,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.882191780821918
"2713",12083,2014-05-28,"Estalin Jiménez",787,NA,"Control",NA,43.5,5,0.36,0.1,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.920547945205479
"2714",12104,2014-06-26,"Estalin Jiménez",787,NA,"Control",NA,44,0.5,0.02,0.09,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296932,-90.4564,"Humífero-arcilloso",433.47,"Restauración ecológica","Restauración natural",NA,2013-06-26,1
"2715",803,2013-06-26,"Estalin Jiménez",788,NA,"Control",NA,7,0,0,0,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0
"2716",1376,2013-07-10,"Estalin Jiménez",788,NA,"Control",NA,9,2,0.14,0.14,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.0383561643835616
"2717",1998,2013-07-24,"Estalin Jiménez",788,NA,"Control",NA,11.2,2.2,0.16,0.15,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.0767123287671233
"2718",2631,2013-08-07,"Estalin Jiménez",788,NA,"Control",NA,13,1.8,0.13,0.14,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.115068493150685
"2719",3261,2013-08-21,"Estalin Jiménez",788,NA,"Control",NA,13.5,0.5,0.04,0.12,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.153424657534247
"2720",3899,2013-09-04,"Estalin Jiménez",788,NA,"Control",NA,14.4,0.9,0.06,0.11,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.191780821917808
"2721",4562,2013-09-18,"Estalin Jiménez",788,NA,"Control",NA,18,3.6,0.26,0.13,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.23013698630137
"2722",5232,2013-10-02,"Estalin Jiménez",788,NA,"Control",NA,21,3,0.21,0.14,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.268493150684932
"2723",5883,2013-10-16,"Estalin Jiménez",788,NA,"Control",NA,23,2,0.14,0.14,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control_hojas_marchitas","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.306849315068493
"2724",6540,2013-10-30,"Estalin Jiménez",788,NA,"Control",NA,23,0,0,0.13,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control_hojas_marchitas","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.345205479452055
"2725",7169,2013-11-13,"Estalin Jiménez",788,NA,"Control",NA,23,0,0,0.11,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control_hojas_marchitas","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.383561643835616
"2726",7776,2013-11-27,"Estalin Jiménez",788,NA,"Control",NA,23,0,0,0.1,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control_hojas_marchitas","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.421917808219178
"2727",8297,2013-12-12,"Estalin Jiménez",788,NA,"Control",NA,23,0,0,0.09,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control_hojas_marchitas","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.463013698630137
"2728",9316,2013-12-26,"Estalin Jiménez",788,NA,"Control",NA,26,3,0.21,0.1,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control_hojas_marchitas","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.501369863013699
"2729",9926,2014-01-08,"Estalin Jiménez",788,NA,"Control",NA,26,0,0,0.1,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control_hojas_marchitas","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.536986301369863
"2730",11916,2014-01-22,"Estalin Jiménez",788,NA,"Control",NA,28.5,2.5,0.18,0.1,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.575342465753425
"2731",11937,2014-02-06,"Estalin Jiménez",788,NA,"Control",NA,29,0.5,0.03,0.1,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.616438356164384
"2732",11958,2014-03-05,"Estalin Jiménez",788,NA,"Control",NA,29,0,0,0.09,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.69041095890411
"2733",11979,2014-03-20,"Estalin Jiménez",788,NA,"Control",NA,31,2,0.13,0.09,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.731506849315068
"2734",12000,2014-04-02,"Estalin Jiménez",788,NA,"Control",NA,35,4,0.31,0.1,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.767123287671233
"2735",12021,2014-04-16,"Estalin Jiménez",788,NA,"Control",NA,38,3,0.21,0.11,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.805479452054795
"2736",12042,2014-05-01,"Estalin Jiménez",788,NA,"Control",NA,38,0,0,0.1,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.846575342465753
"2737",12063,2014-05-14,"Estalin Jiménez",788,NA,"Control",NA,40,2,0.15,0.1,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.882191780821918
"2738",12084,2014-05-28,"Estalin Jiménez",788,NA,"Control",NA,48,8,0.57,0.12,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,0.920547945205479
"2739",12105,2014-06-26,"Estalin Jiménez",788,NA,"Control",NA,50,2,0.07,0.12,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.296999,-90.456431,"Humífero-arcilloso",375.71,"Restauración ecológica","Restauración natural",NA,2013-06-26,1
"2740",53,2013-05-15,"Estalin Jiménez",789,NA,"Control",NA,70,0,0,0,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0
"2741",153,2013-05-29,"Estalin Jiménez",789,NA,"Control",NA,71,1,0.07,0.07,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.0383561643835616
"2742",396,2013-06-12,"Estalin Jiménez",789,NA,"Control",NA,72,1,0.07,0.07,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.0767123287671233
"2743",826,2013-06-26,"Estalin Jiménez",789,NA,"Control",NA,72,0,0,0.05,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.115068493150685
"2744",1401,2013-07-10,"Estalin Jiménez",789,NA,"Control",NA,72,0,0,0.04,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.153424657534247
"2745",2024,2013-07-24,"Estalin Jiménez",789,NA,"Control",NA,74.2,2.2,0.16,0.06,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.191780821917808
"2746",2661,2013-08-07,"Estalin Jiménez",789,NA,"Control",NA,74.2,0,0,0.05,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.23013698630137
"2747",3298,2013-08-21,"Estalin Jiménez",789,NA,"Control",NA,74.2,0,0,0.04,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.268493150684932
"2748",3931,2013-09-04,"Estalin Jiménez",789,NA,"Control",NA,75.5,1.3,0.09,0.05,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.306849315068493
"2749",4591,2013-09-18,"Estalin Jiménez",789,NA,"Control",NA,78,2.5,0.18,0.06,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.345205479452055
"2750",5265,2013-10-02,"Estalin Jiménez",789,NA,"Control",NA,78.5,0.5,0.04,0.06,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.383561643835616
"2751",5912,2013-10-16,"Estalin Jiménez",789,NA,"Control",NA,78.5,0,0,0.06,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.421917808219178
"2752",6568,2013-10-30,"Estalin Jiménez",789,NA,"Control",NA,78.5,0,0,0.05,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.46027397260274
"2753",7194,2013-11-13,"Estalin Jiménez",789,NA,"Control",NA,80,1.5,0.11,0.05,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.498630136986301
"2754",7801,2013-11-27,"Estalin Jiménez",789,NA,"Control",NA,80,0,0,0.05,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.536986301369863
"2755",8299,2013-12-12,"Estalin Jiménez",789,NA,"Control",NA,80.5,0.5,0.03,0.05,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.578082191780822
"2756",9318,2013-12-26,"Estalin Jiménez",789,NA,"Control",NA,80.5,0,0,0.05,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.616438356164384
"2757",9928,2014-01-08,"Estalin Jiménez",789,NA,"Control",NA,81,0.5,0.04,0.05,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.652054794520548
"2758",11917,2014-01-22,"Estalin Jiménez",789,NA,"Control",NA,82,1,0.07,0.05,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.69041095890411
"2759",11938,2014-02-06,"Estalin Jiménez",789,NA,"Control",NA,82,0,0,0.04,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.731506849315068
"2760",11959,2014-03-05,"Estalin Jiménez",789,NA,"Control",NA,82,0,0,0.04,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.805479452054795
"2761",11980,2014-03-20,"Estalin Jiménez",789,NA,"Control",NA,82,0,0,0.04,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.846575342465753
"2762",12001,2014-04-02,"Estalin Jiménez",789,NA,"Control",NA,82,0,0,0.04,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.882191780821918
"2763",12022,2014-04-16,"Estalin Jiménez",789,NA,"Control",NA,84,2,0.14,0.04,"Sí",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.920547945205479
"2764",12043,2014-05-01,"Estalin Jiménez",789,NA,"Control",NA,84,0,0,0.04,"No",1,"No","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.961643835616438
"2765",12064,2014-05-14,"Estalin Jiménez",789,NA,"Control",NA,84,0,0,0.04,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,0.997260273972603
"2766",12085,2014-05-28,"Estalin Jiménez",789,NA,"Control",NA,84,0,0,0.04,"No",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,1.03561643835616
"2767",12106,2014-06-26,"Estalin Jiménez",789,NA,"Control",NA,84,0,0,0.03,"Sí",1,"Sí","No",0,0,"Húmeda","Asteraceae","Scalesia","pedunculata var. pedunculata Hook. f.","lechoso","Control","Floreana","Cerro Pajas",-1.301727,-90.454881,"Humífero-arcilloso",349.76,"Restauración ecológica","Restauración natural",NA,2013-05-15,1.11506849315068
