Código,Código control,Fecha siembra,Tratamiento,RetiroTratamiento,Agua inicial,Zona,Familia,Genero,Especie,Nombre común,Isla,Sitio específico,Latitud,Longitud,Sustrato,Altitud,Proyecto,Subproyecto
14363,14331,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.70304,-90.354754,Humífero-rocoso,177.56,Restauración ecológica,Restauración rural
14364,14327,23/9/2021,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.702903,-90.354756,Humífero-rocoso,172.94,Restauración ecológica,Restauración rural
14365,14351,23/9/2021,Waterboxx®,,15,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.702928,-90.354817,Humífero-rocoso,170.88,Restauración ecológica,Restauración rural
14366,14752,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.702788,-90.354806,Humífero-rocoso,175.77,Restauración ecológica,Restauración rural
14367,14354,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.702986,-90.355839,Humífero-rocoso,170.99,Restauración ecológica,Restauración rural
14368,14355,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.702979,-90.355842,Humífero-rocoso,171.37,Restauración ecológica,Restauración rural
14369,14334,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.702979,-90.355842,Humífero-rocoso,171.37,Restauración ecológica,Restauración rural
14370,14323,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.702931,-90.355951,Humífero-rocoso,169.93,Restauración ecológica,Restauración rural
14371,14309,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.702877,-90.355839,Humífero-rocoso,169.42,Restauración ecológica,Restauración rural
14372,14327,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.70302,-90.355678,Humífero-rocoso,168.82,Restauración ecológica,Restauración rural
14373,14309,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.703019,-90.355515,Humífero-rocoso,165.23,Restauración ecológica,Restauración rural
14374,14304,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.703066,-90.355552,Humífero-rocoso,166.17,Restauración ecológica,Restauración rural
14375,14355,23/9/2021,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.703333,-90.355436,Humífero-rocoso,170.82,Restauración ecológica,Restauración rural
14376,14377,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.703336,-90.355441,Humífero-rocoso,171.12,Restauración ecológica,Restauración rural
14377,0,23/9/2021,Control,,0,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.703335,-90.355439,Humífero-rocoso,171.37,Restauración ecológica,Restauración rural
14378,14377,23/9/2021,Hidrogel,,5,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Mario Piu 2,-0.703353,-90.355455,Humífero-rocoso,171.53,Restauración ecológica,Restauración rural
16147,16162,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889484,-89.478615,Humífero-arcilloso,596.27,Restauración ecológica,Restauración rural
16149,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889496,-89.478568,Humífero-arcilloso,594.39,Restauración ecológica,Restauración rural
16151,16149,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889525,-89.478547,Humífero-arcilloso,594.11,Restauración ecológica,Restauración rural
16157,16201,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889526,-89.478461,Humífero-arcilloso,593.19,Restauración ecológica,Restauración rural
16161,16234,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889519,-89.478422,Humífero-arcilloso,592.69,Restauración ecológica,Restauración rural
16162,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889482,-89.478426,Humífero-arcilloso,592.43,Restauración ecológica,Restauración rural
16165,16400,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889524,-89.478345,Humífero-arcilloso,592.55,Restauración ecológica,Restauración rural
16167,16397,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889504,-89.478347,Humífero-arcilloso,592.37,Restauración ecológica,Restauración rural
16170,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889493,-89.478349,Humífero-arcilloso,592.56,Restauración ecológica,Restauración rural
16173,16403,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.88953,-89.478271,Humífero-arcilloso,592.17,Restauración ecológica,Restauración rural
16177,16388,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889487,-89.478226,Humífero-arcilloso,592.09,Restauración ecológica,Restauración rural
16180,16496,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889556,-89.478205,Humífero-arcilloso,592.27,Restauración ecológica,Restauración rural
16181,16496,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889516,-89.478223,Humífero-arcilloso,592.36,Restauración ecológica,Restauración rural
16182,16519,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889523,-89.47822,Humífero-arcilloso,591.71,Restauración ecológica,Restauración rural
16184,16538,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889531,-89.478179,Humífero-arcilloso,591.7,Restauración ecológica,Restauración rural
16185,16527,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889532,-89.478158,Humífero-arcilloso,591.98,Restauración ecológica,Restauración rural
16190,16471,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889558,-89.478129,Humífero-arcilloso,592.3,Restauración ecológica,Restauración rural
16192,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.88957,-89.478094,Humífero-arcilloso,591.29,Restauración ecológica,Restauración rural
16193,16192,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889558,-89.478086,Humífero-arcilloso,590.64,Restauración ecológica,Restauración rural
16196,16519,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889542,-89.47806,Humífero-arcilloso,590.22,Restauración ecológica,Restauración rural
16200,16201,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889491,-89.478048,Humífero-arcilloso,589.93,Restauración ecológica,Restauración rural
16201,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889482,-89.478058,Humífero-arcilloso,590.26,Restauración ecológica,Restauración rural
16203,16400,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889487,-89.478077,Humífero-arcilloso,592.3,Restauración ecológica,Restauración rural
16207,16496,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889403,-89.47806,Humífero-arcilloso,589.8,Restauración ecológica,Restauración rural
16210,16519,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889384,-89.478047,Humífero-arcilloso,590.19,Restauración ecológica,Restauración rural
16212,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889373,-89.478074,Humífero-arcilloso,590.11,Restauración ecológica,Restauración rural
16216,16212,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889341,-89.478072,Humífero-arcilloso,589.57,Restauración ecológica,Restauración rural
16217,16222,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889348,-89.478075,Humífero-arcilloso,589.68,Restauración ecológica,Restauración rural
16220,16292,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889332,-89.478038,Humífero-arcilloso,588.53,Restauración ecológica,Restauración rural
16222,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889295,-89.478069,Humífero-arcilloso,589.2,Restauración ecológica,Restauración rural
16226,16162,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889255,-89.478035,Humífero-arcilloso,589.04,Restauración ecológica,Restauración rural
16227,16149,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889248,-89.478059,Humífero-arcilloso,588.97,Restauración ecológica,Restauración rural
16230,16149,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889236,-89.47805,Humífero-arcilloso,588.31,Restauración ecológica,Restauración rural
16232,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889211,-89.478032,Humífero-arcilloso,588.7,Restauración ecológica,Restauración rural
16234,0,17/11/2022,Control,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889216,-89.47809,Humífero-arcilloso,588.78,Restauración ecológica,Restauración rural
16239,16400,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889185,-89.478055,Humífero-arcilloso,589.01,Restauración ecológica,Restauración rural
16241,16403,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889182,-89.478068,Humífero-arcilloso,588.87,Restauración ecológica,Restauración rural
16244,16388,17/11/2022,Hidrogel,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889144,-89.478028,Humífero-arcilloso,589.54,Restauración ecológica,Restauración rural
16249,16388,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889588,-89.477969,Humífero-arcilloso,560.31,Restauración ecológica,Restauración rural
16253,16400,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889588,-89.477882,Humífero-arcilloso,562.41,Restauración ecológica,Restauración natural
16257,16403,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889639,-89.47781,Humífero-arcilloso,563.95,Restauración ecológica,Restauración rural
16263,16149,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889691,-89.477584,Humífero-arcilloso,565.82,Restauración ecológica,Restauración rural
16264,16162,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889714,-89.477584,Humífero-arcilloso,565.93,Restauración ecológica,Restauración rural
16266,16170,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889676,-89.477585,Humífero-arcilloso,566.08,Restauración ecológica,Restauración rural
16268,16167,17/11/2022,Cocoon,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889645,-89.477581,Humífero-arcilloso,568.1,Restauración ecológica,Restauración rural
16269,16192,17/11/2022,Growboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889651,-89.477564,Humífero-arcilloso,567.99,Restauración ecológica,Restauración rural
16270,16201,17/11/2022,Waterboxx®,,20,Húmeda,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca las Colinas (El Junco),-0.889624,-89.477558,Humífero-arcilloso,568.72,Restauración ecológica,Restauración rural
16271,16275,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879676,-89.513051,Rocoso-arcilloso,529.44,Restauración ecológica,Restauración rural
16272,16277,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879689,-89.512994,Rocoso-arcilloso,532.89,Restauración ecológica,Restauración rural
16273,16299,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879689,-89.512969,Rocoso-arcilloso,-89.51,Restauración ecológica,Restauración rural
16274,162307,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87967,-89.512939,Rocoso-arcilloso,534.73,Restauración ecológica,Restauración rural
16275,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879676,-89.512921,Rocoso-arcilloso,535.13,Restauración ecológica,Restauración rural
16276,162308,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87967,-89.512911,Rocoso-arcilloso,533.69,Restauración ecológica,Restauración rural
16277,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879693,-89.512868,Rocoso-arcilloso,535.23,Restauración ecológica,Restauración rural
16278,162309,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879689,-89.512849,Rocoso-arcilloso,534.56,Restauración ecológica,Restauración rural
16279,16316,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.8797,-89.512839,Rocoso-arcilloso,-89.51,Restauración ecológica,Restauración rural
16280,16324,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879695,-89.512813,Rocoso-arcilloso,534.21,Restauración ecológica,Restauración rural
16281,16330,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879682,-89.512786,Rocoso-arcilloso,534.11,Restauración ecológica,Restauración rural
16282,16332,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879686,-89.51273,Rocoso-arcilloso,533.22,Restauración ecológica,Restauración rural
16283,16348,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879683,-89.51272,Rocoso-arcilloso,533.93,Restauración ecológica,Restauración rural
16284,16350,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879772,-89.512677,Rocoso-arcilloso,533.36,Restauración ecológica,Restauración rural
16285,16352,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879736,-89.512704,Rocoso-arcilloso,532.73,Restauración ecológica,Restauración rural
16286,16423,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879702,-89.512729,Rocoso-arcilloso,533.93,Restauración ecológica,Restauración rural
16287,16425,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879698,-89.512771,Rocoso-arcilloso,534.03,Restauración ecológica,Restauración rural
16288,16427,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879718,-89.512808,Rocoso-arcilloso,534.17,Restauración ecológica,Restauración rural
16289,16428,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879707,-89.51286,Rocoso-arcilloso,535.02,Restauración ecológica,Restauración rural
16290,16430,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879699,-89.512883,Rocoso-arcilloso,535.19,Restauración ecológica,Restauración rural
16291,16431,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879699,-89.512921,Rocoso-arcilloso,535.73,Restauración ecológica,Restauración rural
16292,16434,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879688,-89.512939,Rocoso-arcilloso,535.66,Restauración ecológica,Restauración rural
16293,16436,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87971,-89.512953,Rocoso-arcilloso,535.8,Restauración ecológica,Restauración rural
16294,16440,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87972,-89.512972,Rocoso-arcilloso,535.49,Restauración ecológica,Restauración rural
16295,16441,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879707,-89.513011,Rocoso-arcilloso,536.14,Restauración ecológica,Restauración rural
16296,16443,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879717,-89.513039,Rocoso-arcilloso,536.67,Restauración ecológica,Restauración rural
16297,16445,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879757,-89.513007,Rocoso-arcilloso,537.32,Restauración ecológica,Restauración rural
16298,16275,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879753,-89.512941,Rocoso-arcilloso,536.54,Restauración ecológica,Restauración rural
16299,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879748,-89.512914,Rocoso-arcilloso,535.27,Restauración ecológica,Restauración rural
16300,16277,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87975,-89.512902,Rocoso-arcilloso,536.29,Restauración ecológica,Restauración rural
16301,16299,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879718,-89.512913,Rocoso-arcilloso,535.54,Restauración ecológica,Restauración rural
16302,16307,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87973,-89.512914,Rocoso-arcilloso,535.25,Restauración ecológica,Restauración rural
16303,16308,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87971,-89.51289,Rocoso-arcilloso,534.88,Restauración ecológica,Restauración rural
16304,16309,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879713,-89.512968,Rocoso-arcilloso,537.58,Restauración ecológica,Restauración rural
16305,16316,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87974,-89.51281,Rocoso-arcilloso,534.84,Restauración ecológica,Restauración rural
16306,16323,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87975,-89.512784,Rocoso-arcilloso,534.2,Restauración ecológica,Restauración rural
16307,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87973,-89.512787,Rocoso-arcilloso,535.4,Restauración ecológica,Restauración rural
16308,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879749,-89.512757,Rocoso-arcilloso,535.19,Restauración ecológica,Restauración rural
16309,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879749,-89.512721,Rocoso-arcilloso,532.83,Restauración ecológica,Restauración rural
16310,16330,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87977,-89.51276,Rocoso-arcilloso,534.92,Restauración ecológica,Restauración rural
16311,16332,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879765,-89.51274,Rocoso-arcilloso,536.06,Restauración ecológica,Restauración rural
16312,16348,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879788,-89.512696,Rocoso-arcilloso,534.69,Restauración ecológica,Restauración rural
16313,16350,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879821,-89.512658,Rocoso-arcilloso,534.94,Restauración ecológica,Restauración rural
16314,16352,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879803,-89.512722,Rocoso-arcilloso,536.5,Restauración ecológica,Restauración rural
16315,16423,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879758,-89.512754,Rocoso-arcilloso,534.48,Restauración ecológica,Restauración rural
16316,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879756,-89.512789,Rocoso-arcilloso,535.43,Restauración ecológica,Restauración rural
16317,16425,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879757,-89.512825,Rocoso-arcilloso,535.8,Restauración ecológica,Restauración rural
16318,16427,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879757,-89.512856,Rocoso-arcilloso,535.2,Restauración ecológica,Restauración rural
16319,16428,16/11/2022,Waterboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879749,-89.512889,Rocoso-arcilloso,535.57,Restauración ecológica,Restauración rural
16320,16429,16/11/2022,Hidrogel,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879761,-89.513005,Rocoso-arcilloso,536.92,Restauración ecológica,Restauración rural
16321,16431,16/11/2022,Cocoon,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879766,-89.512959,Rocoso-arcilloso,536.17,Restauración ecológica,Restauración rural
16322,16434,16/11/2022,Growboxx®,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.87977,-89.512928,Rocoso-arcilloso,537.15,Restauración ecológica,Restauración rural
16323,0,16/11/2022,Control,,20,Transición,Asteraceae,Scalesia,pedunculata var. pedunculata Hook. f.,lechoso,,Finca Amangala,-0.879796,-89.512904,Rocoso-arcilloso,535.74,Restauración ecológica,Restauración rural
